"Balita pun Hafal Al-qur'an: Kisah inspiratif para bocah, lansia, dan orang-orang luar biasa penghafal Al-Qur'an","Text","Cet. 1","9786029211498","Tinta Madina","2012","xx, 156 hlm.; 20 cm","","2X1.7 SAY b","Indonesia","solo","2X1.7","","","","<Sayyid, Salafudin Abu>","<al-Qur'an - Hafalan>","<20180044>"
"Muhammad Sebagai Seorang Pedagang","Text","Vol. 2","9798866002","Swarna Bhumy","1997","xii+367;26 cm","","2X4.2 AFZ m","Indonesia","Jakarta","2X4.2","","","","<Afzalurahman>","<Jual Beli><Sirah Nabi, Nabawiyah, Sejarah Nabi Muhammad SAW>","<20180066>"
"Menuju Negeri Keabadian","Text","Cet. 1","","Roemah Buku","2008","","","2X3.5 ADN m","Indonesia","Sukoharjo","2X3.5","","","","<ADNANI, Abu Fatiah><Ar-Risalah>","<Hari Akhir>","<20170040>"
"Visualisasi Kepribadian Muhammad saw.","Text","","","Irsyad Baitu Salam","2006","","","2X9.11 QAR v","Indonesia","Bandung","2X9.11","","","","<QARNI, Aidh bin Abdullah al.><Bahrun Abubakar IhsanZubaidi>","<Kepribadian Nabi Muhammad SAW>","<20150206><20080020>"
"Meraih Sukses Dengan Menjadi Aktivis Kampus","Text","","","Leutika","","","","370.1 HUD","Indonesia","","370.1","","images_(43).jpg","","<HUDA, Miftachul.>","","<20120205>"
"Buku Pintar Calon Penghuni Surga","Text","Cet. 1","","Sygma Publishing","2008","","","2X3.54 FAQ b","Indonesia","Bandung","2X3.54","","","","<FAQIH, Khozin Abu.>","<Surga>","<20170039>"
"Kenapa Harus Melajang?","Text","","","DAR! Mizan","2007","","","2X4.31 RIE k","Indonesia","Bandung","2X4.31","","","","<RIEKA, Dewi K.>","<Pernikahan>","<20110733>"
"Raih Surga dengan Beberapa Menit","Text","Cet. 1","","Maghfirah Pustaka","2005","","","2X3.54 SIT r","Indonesia","Jakarta","2X3.54","","","","<SITAR, Abu Thalhah Muhammad Yunus bin Abdu.><Misbah Sholihin>","<Akhlaq dan Tasawuf><Surga>","<20050273>"
"Doa Orang-orang Sukses","Text","Cet. 1","","Khazanah Intelektual","2006","","","2X5.41 AMI d","Indonesia","Bandung","2X5.41","","","","<AMIRUDDIN, Aam.>","<Doa dan Zikir>","<20090909><20090910>"
"Simbol-Simbol Shalat: anda tahu maka cinta shalat","Text","","9789791662260","Karya Kita","2007","xiv  + 123 hlm; 21 cm","","2X4.12 AZH s","Indonesia","Bandung","2X4.12","","","","<AZHAR, nur><SULAIMAN, eman>","<Shalat>","<20180098>"
"Big Bang: penciptaan alam semesta dari peniadaan","Text","","9786026170781","yayasan kagum bogor raya","2017","xvii + 294 hlm; 24,5 cm","","2X0.5","Indonesia","Bogor","2X0.5","","","","<NURISAH>","<Astronomi Islam><TEORI PENCIPTAAN ALAM>","<20180023>"
"Islam Sistem Nilai Terpadu","Text","Cet. 1","","GIP","2002","","","2x0 abd","Indonesia","","2x0","","317-500x500.jpg.jpg","","<ABDULRAHIM, M. Imaduddin.>","","<20070158><20140573><20140585><20140659>"
"Risalah Politik A. Hassan","Text","","","Pembela Islam Media","2013","xxxii + 230; 20 cm","","2X6.2 BAC r","Indonesia","Jakarta Pusat","2X6.2","","","","<BACHTIAR, Tiar Anwar>","<Politik Islam>","<20180002>"
"Tarjamah Tarikh Al-Tasyri' Al-Islami: Sejarah Pembinaan hukum Islam","Text","","","Daarul Ihya","1980","603 hlm.;","","2X4.09 BIK t","Indonesia","Surabaya","2X4.09","","","","<BIK, Hudhari><Mohammad Zuhri>","<Samsoe B><Sejarah pembinaan Fikih>","<20170428>"
"Tarjamah Tarikh Tasyrik (Sejarah Pembentukan Hukum Islam)","Text","","","Rajamurah  Alqonaah","","","","2X4.09 BIK t","Indonesia","","2X4.09","","","","<ZUHRI, Mohammad.><BIK, Hudhari>","<Sejarah pembinaan Fikih>","<20110349>"
"Cahaya Kemuliaan di Wajah Mereka","Text","Cet. 1","","Pena Pundi Aksara","2005","","","2X7.2 AID","Indonesia","Jakarta","2X7.2","","","","<QARNI, Aidh bin Abdullah al.>","<Jihad>","<20120265>"
"Udah Putusin Aja!","Text","Cet. 16","","Mizania","2014","","","2X4.311 SIA","Indonesia","Bandung","2X4.311","","","","<SIAUW, Felix Y.>","<Perkawinan - Jodoh>","<20140463>"
"Mendambakan Anak Shaleh","Text","Cet. 1","","Pesantren Terpadu al-Awwabin","1990","","","2X4.37 SYU m","Indonesia","Jakarta Selatan","2X4.37","","","","<SYUREICH, H.M.>","<Pengasuhan Anak - Islam>","<20110687>"
"Hijab Menurut al-Quran dan Al-Sunnah","Text","Ed. Baru Cet. 1","","Mizania","2013","","","2X4.95 SHA h","Indonesia","Bandung","2X4.95","","","","<SHAHAB, Husein.>","<Pakaian dan Perhiasan menurut Islam>","<20130168>"
"Ternyata Shalat Sambil Menggendong Anak itu Tetap Sah!","Text","Cet. 1","","Qultum Media","2012","","","2X4.96 AZZ t","Indonesia","Jakarta","2X4.96","","","","<AZZAM, Ummu.>","<Fikih Wanita>","<20120376>"
"Neraka Bukan Untukmu; Sebab-sebab yang Menjerumuskan Kaum Wanita ke Dalam Neraka","Text","","","Embun Publishing","2007","","","2X3.54 MUR n","Indonesia","Jakarta","2X3.54","","","","<MURAD, Musthafa.>","<Neraka>","<20130068>"
"Prophetic Parenting Cara Nabi SAW Mendidik Anak","Text","","","PRO U MEDIA","2010","","","2X7.3 SUW p","Indonesia","Yogyakarta","2X7.3","","","","<SUWAID, M. Nur Abdul Hafizh.><Farid Abdul Aziz Quruzy>","<pendidikan Islam>","<20150237>"
"Pahami Anak Anda, Anda Akan Sukses Mendidiknya","Text","Cet. 1","","Pustaka Alkautsar","2005","","","2X4.37 ABD p","Indonesia","Jakarta","2X4.37","","","","<ABDULLAH, Adil Fathi.><Imam Awaluddin>","<Pengasuhan Anak - Islam>","<20120346>"
"Didiklah Anakmu ala Rasulullah","Text","Cet. 1","","Saufa","2015","232 hlmn; 14x20 cm","","2X7.3 AHM","Indonesia","","2X7.3","","fdf23eba79f7a37ed9ff6db7c7045d6c.jpg","","<AHMAD, Ukasyah Habibu.>","<pendidikan Islam>","<20150348>"
"Prophetic Learning","Text","","","PRO U MEDIA","2009","","","2X7.3 BUD p","Indonesia","Yogyakarta","2X7.3","","","","<BUDIYANTO, Dwi.>","<pendidikan Islam>","<20140650>"
"Bersama Ayah Meraih Jannah","Text","Cet. 1","","Pro-U Media","2014","","","2X6.12 IZZ b","Indonesia","Yogyakarta","2X6.12","","","","<IZZUDDIN, Solikhin Abu.>","<Keluarga Sakinah>","<20150014>"
"Madrasah Ramadhan","Text","Cet. 1","","AQWAM","2004","","","2X4.13 SIR m","Indonesia","solo","2X4.13","","","","<SIRJANI, Raghib as.><Lubis>","<Puasa>","<20120341>"
"Rumah Cinta Rasulullah","Text","Cet. 1","","Mizania","2007","","","2X6.12 USM r","Indonesia","Bandung","2X6.12","","","","<USMANI, Ahmad Rofi\'>","<Keluarga Sakinah>","<20080122>"
"Bid'ah bid'ah di Indonesia","Text","Cet. 2","","Gema Insani Press","1994","","","2X4.05 HSU","Indonesia","Jakarta","2X4.05","","","","<HSUBKY, Badruddin.>","<Fikih - Bid'ah>","<20090720>"
"Becoming a Star","Text","","","","","","","153.4 TEG","Indonesia","","153.4","","images_(75).jpg","","<TEGUH, Mario.>","","<20080142>"
"Masjid; Sarana Pembina Masa Depan","Text","","","Pustaka","1983","","","2X4.125 FAR","Indonesia","Bandung","2X4.125","","","","<Pustaka><FARIDL, Miftah.>","<Masjid>","<19830767>"
"Membangun Obsesi","Text","","","Syaamil","2003","","","152 SYA","Indonesia","Bandung","152","","","","<SYARIEF, Muhammad Musa.>","","<20050027>"
"The Maze Runner","Text","","","","","","","823 DAS","Indonesia","","823","","images_(34).jpg","","<DASHER, James.>","","<20120440>"
"Komunikasi Politik dan PErs Pancasila","Text","","","","","","","320.014 ARI","Indonesia","","320.014","","","","<ARIFIN, Anwar.>","","<20110581>"
"Menembus Langit; Memoar Spiritual Seorang Muslimah Australia","Text","Cet. 1","","Arasy","2005","","","920 ARM m","Indonesia","Bandung","920","","","","<ARMSTRONG, Amatullah.>","<Biografi - Catatan Harian>","<20080136>"
"Kamus Perbankan Syariah: dilengkapi penjelasan singkat dan perbandingan dengan bank konvensional","Text","Cet. 1","9799799482760","Marja","2007","147 hlm; 21 cm","","2X4.2703 Har k","Indonesia","Bandung","2X4.2703","","","","<HARDINI, israini><GIHARTO, asep g>","<Perbankan Syari'ah, Kamus>","<20180087>"
"Kitab Al-Hikam","Text","","9789791684521","Khatulistiwa Press","2012","xxi + 280 hlm; 21 cm","","2X5.1 SAK k","Indonesia","Jakarta","2X5.1","","","","<bA'ADILLAH, ismail><A'THA'ILLAH, ibnu>","<Akhlaq dan Tasawuf>","<20180118>"
"Abad Prahara: ramalan kehancuran ekonomi dunia abd  ke-21","Text","","9789792238808","Gramedia Pustaka Utama","2007","ix + 555 hlm; 23 cm","","923.3 GRE t","Indonesia","Jakarta","923.3","","","","<GREENSPAN, alan>","<Biografi Ekonom><Ramalan Ekonomi dunia>","<20180069>"
"Sang Juara (Catatan hati seorang dokter muda)","Text","Cet. 1","9786027142084","Batavia Media Utama","2017","i + 188 hlm; 18 hlm","","813 ASY s","Indonesia","Jakarta Selatan","813","","","","<ASYI, shanan>","<Novel Indonesia>","<20180029>"
"Tafsir Juz 'Amma Universitas Islam Bandung","Text","Ed. Revisi, Cet. 2","978979180007","LSI UNISBA","2011","xxvi + 576 hlm; 24 cm","","2X1.4 LSI t","Indonesia","Bandung","2X1.4","","","","<PANITIA PENYUSUN TAFSIR jUZ 'AMMA>","<Tafsir Al-Quran><Juz 'Amma,  tafsir>","<20180117>"
"Rekonstruksi Pemikiran dalam Agama Islam","Text","Cet. 2","9789799633712","Jalasutra","2008","xvi + 337 hlm; 21 cm","","2X7.42 IQB r","Indonesia","Yogyakarta","2X7.42","","","","<IQBAL, Muhammad.>","<Pemikiran Islam><Filsafat Islam>","<20180103>"
"Halal dan Haram dalam Islam","Text","Ed. Revisi","9789794220023","Bina lmu Offset","2007","vii + 495 hlm; 27 cm","","2X4 QAR  h","Indonesia","Surabaya","2X4","","","","<QARDHAWI, Yusuf.>","<Fiqih>","<20180065>"
"Gerbang Dialog Danur","Text","Cet. 1","9786022201502","Bukume","2015","xii + 224 hlm; 20 cm","","813 SAR g","Indonesia","Bukume","813","","","","<SARASWATI, risa><RUSTAMA, syafial>","<Novel Indonesia>","<20180036>"
"Trilogi Kepemimpinan Negara Islam Indonesia: Menguak perjuangan umat islam dan pengkhianat kaum nasionalis- sekulker","Text","","9789798143045","Darul Uswah","2008","420 hlm; 19 cm","","2X6.2 AWW t","Indonesia","Yogyakarta","2X6.2","","","","<AWWAS, Irfan S.>","<Sejarah Indonesia><Negara Islam>","<20180035>"
"Filosofi Kopi: kumpulan cerita dan prosa satu dekade","Text","","9786028811613","Bentang","2012","xiv + 142 hlm; 20 cm","","813 LES f","Indonesia","Yogyakarta","813","","","","<LESTARI, Dewi.><ILMANSYAH, FAHMI>","<Novel Indonesia>","<20180031>"
"ICMI antara status quo dan Demokrasi","Text","Cet. 1","9794330817","Mizan","1995","360 hlm; 23,5 cm","","2X6.6 ALI i","Indonesia","Bandung","2X6.6","","","","<ALI-FAUZI, nasrullah>","<Organisasi Islam>","<20180050>"
"Panduan Praktis Transaksi Perbankan Syari'ah","Text","","9789799140265","Zikrul Hakim","2003","xvi + 160; 23 cm","","2X427 ZUL p","Indonesia","Jakarta Timur","2X427","","","","<ZULKIFLI, sunarto>","<Perbankan Syari'ah>","<20180064>"
"Islam dan Pengetahuan Sains","Text","","9789791517867","Bee Media Indonesia","2008","199 hlm; 21 cm","","2X0.5 ORG i","Indonesia","Jakarta","2X0.5","","","","<ORGIANUS, Yan.>","<Islam dan Sains>","<20180033>"
"Dasar - Dasar Ekonomi Islan","Text","Cet. 1","","Bulan Bintang","1979","364 hlm; 21 cm","","2X6.301 AHM d","Indonesia","Jakarta","2X6.301","","","","<AHMAD, Zainal Abidin.>","<Ekonomi Islam><Teori Ekonomi Islam>","<20180062>"
"40 Days in Europe","Text","","9789791227124","Bentang","2007","xxii + 550 hlm; 20,5 cm","","789 SYU f","Indonesia","Yogyaarta","789","","","","<SySYUHADA, maulana m>","<angklung><Alat musik>","<20180091>"
"Hermawan Kartajaya on Marketing Mix","Text","Cet. 1","9789794334164","Mizan","2006","230 hlm; 21 cm","Seri 9 elemen marketing","658.8 SAL h","Indonesia","Bandung","658.8","","","","<SALAHUDDIEN>","<tips marketing><pemasaran>","<20180105>"
"Pengenalan Ekslusif: ekonomi islam","Text","Ed. 1, Cet.1","9793925566","Kencana Prenada Media Group","2006","xiii + 330 hlm; 23 cm","","2X6.3 NAS p","Indonesia","Jakarta","2X6.3","","","","<NASUTION, mustafa edwin>","<Ekonomi Islam>","<20180101>"
"Jalan Tengah Demokrasi: antara fundamentalisme dan sekularisme","Text","Cet. 1","9789795927075","Pustaka al-Kautsar","2015","348 hlm; 25 cm","","2X6.2 BAW j","Indonesia","Jakarta","2X6.2","","","","<BAWAJIR, tohir>","<Politik Islam><islam, demokrasi>","<20180111>"
"Jalan Kalla Versi Komik","Picture","","","Kalla Learning Center","2014","iii + 75 hlm; 19 cm","","923.2 SYA j","Indonesia","Makassar","923.2","","","","<SYAMRIL>","<Tokoh Politik, Biografi><Jusuf Kalla>","<20180120>"
"Organisasi dan Akuntansi Syari'ah","Text","Cet. 1","9798966473","LKis Group","2000","xliii + 377 hlm; 20 cm","","2X6.3 TRI o","Indonesia","Yogyakarya","2X6.3","","","","<TRIYUWONO, iwan>","<Syari'ah, Ekonomi><Akuntansi><Organisasi ekonomi>","<20180082>"
"Memelihara Lingkungan dalam Ajaran Islam","Text","Cet. 1","","","2011","ix + 106 hlm; 20 cm","","2X0.577 ABD m","Indonesia","Bandung","2X0.577","","","","<Abdurrahman, M>","<Ekologi><Perspekt Ekologi, Islami>","<20180090>"
"Peran Nilai dan Moral dalam Perekonomian Islam","Text","cet 1","","Robbani  Press","1997","ix + 471 hlm; 24 cm","","2X6.3 QAR p","Indonesia","Jakarta","2X6.3","","","","<QARDHAWI, Yusuf.>","<Ekonomi Islam>","<20180114>"
"Wawasan Islam dan Ekonomi: Sebuah bunga rampai","Text","","9798140915","Lembaga Penerbitan Fak konomi UI","1997","xv + 263 hlm; 22 cm","","2X6.3 KAM w","Indonesia","Univestas Indonesia","2X6.3","","","","<KAMAL, mustafa>","<Ekonomi Islam>","<20180107>"
"Teori Kesusastraan","Text","Cet. 6","616202050","Gramedia Pustaka Utama","2016","xiii + 418; 21 cm","","801 WEL t","Indonesia","Jakarta","801","","","","<JOVANOVICH, harcourt vbrace><BUDIANTA, Melani>","","<2018008>"
"Skandal BLBI: Ramai-ramai merampok Negara","Text","Cet. 1","9789791566759","Haekal Media","2008","xx + 371 hlm; 24 cm","","264.1 BAT s","Indonesia","Jakarta","264.1","","","","<BATUBARA, marwan>","","<20180110>"
"Pengalaman-pengalaman Religius","Text","Cet. 1","979959781475","Jendela","2003","iv + 660 hlm; 21 cm","","204 JAM t","Indonesia","Yogyakarta","204","","","","<JAMES, william>","","<20180122>"
"Kamus Besar Ekonomi","Text","Cet. 2","9797302652","Pustaka Grafika","2007","480 hlm; 24 cm","","330.03 WIN k","Indonesia","Bandung","330.03","","","","<WINARNO,sigit><ISMAYA,sujana>","","<20180112>"
"Manajemen Bank Syari'ah","Text","Ed. Revisi","979817089X","UPP AMP YKPN","2005","xxiii + 444 hlm; 24 Cm","","2X4.27 MUH m","Indonesia","Yogyakarta","2X4.27","","","","<MUHAMMAD>","","<20180079>"
"Abu Bakar Ash-Shdidiq: Kepemimpinan dan kelembutanPembela Nabi","Text","Cet. 1","9786027545120","Daun Publishing","2015","400 hlm; 25 cm","","2X9.2 ANU a","Indonesia","Cirebon","2X9.2","","","","<ANUZ, Fariq Gasim.>","","<20180040>"
"Metodologi Penelitian Ekonomi Islam: Pendekatan kuantitatif","Text","Ed. 1","9789797692155","Rajawali Pers","2008","xii + 404 hlm; 21 cm","","2X6.3171 MUH m","Indonesia","Jakarta","2X6.3171","","","","<MUHAMMAD>","","<20180046>"
"Khutbah Jum'at Ekonomi Syariah","Text","","9789791616850","PKES (Pusat Komunikasi Ekonomi Syariah)","2008","iv + 214 hlm; 21 cm","","2X6.3 HID k","Indonesia","Jakarta","2X6.3","","","","<Hidayat, Mohammad>","","<20180071>"
"Pemikiran Ekonomi Islam: Suatu penelitian kepustakaan masa kini","Text","cet 1","","LPPM","1986","ix + 245 hlm; 18 cm","","2X6.3 SID p","Indonesia","Jakarta","2X6.3","","","","<SIDDIQI, Muhammad Nejatullah.>","","<20180056>"
"Negara dan Cita-Cita Politik","Text","","9799793529911","Syamil Cipta Media","2004","vi + 112 hlm; 21 cm","Tabiyah Siyasiyah-07","2X6.21 RID n","Indonesia","Bandung","2X6.21","","","","<RIDHA, Abu.>","","<20180045>"
"Ilusi Demokrasi: Kritik dan otokrasi islam","Text","Cet. 1","9789791102070","Republika","2007","xxxi + 292 hlm.; 21 cm","","2X6.2 SAI i","Indonesia","Jakarta","2X6.2","","","","<Saidi, Zaim>","","<20180047>"
"Revolusi IQ/EQ/SQ antara Neurosains dan al-Quran","Text","Cet. 3","","Mizan","2003","","","153.8 PAS","Indonesia","","153.8","","images_(47).jpg","","<PASIAK, Taufiq.>","","<20110506><20090814><20030182>"
"Bangkit dan Runtuhnya Daulah Bani Saljuk","Text","Cet. 1","","Gramedia Pustaka Utama","","","","2X9.5 SHA","Indonesia","","2X9.5","","","","<SHALLABI, Ali Muhammad>","","<20140487>"
"Maria al-Qibthiyah","Text","","","Mizania","","","","2X9.13 HAJ","Indonesia","","2X9.13","","","","<HAJJAJ, Abdullah.>","<Keluarga Nabi Muhammad SAW>","<20110237>"
"Rahasia Shalat Khusyu'","Text","","","","","","","2X4.12 MUS","Indonesia","","2X4.12","","","","<MUSBIKIN, Imam.>","","<20070022>"
"The Last Empress","Text","","","","","","","823 MIN","Indonesia","","823","","images_(37).jpg","","<MIN, Anchee.>","","<20090935><20090936>"
"The Intuitionist","Text","Cet. 1","","Anchor Books","2000","","","923 WHI","English","","923","","","","<WHITEHEAD, Colson.>","","<20150309>"
"90 Hari Pertama; Strategi PEnting Untuk Berhasil ...","Text","Cet. 1","","Serambi","2009","","","650 WAT","Indonesia","","650","","","","<WATKINS, Michael.>","","<20140712>"
"Psikologi Komunikasi","Text","Cet. 1","","Remadja Karya","1985","","","150 RAK","Indonesia","","150","","","","<RAKHMAT, Jalaluddin.>","","<20090550>"
"Belajar Mudah Bahasa Jerman untuk SMA Vol. 1","Text","","","","","","","430.071 2 AMI","Indonesia","","430.071 2","","","","<AMIR>","","<19870178>"
"Freemasonry di Indonesia","Text","Cet. 1","","Ufuk","2012","","","296.598 VEU","Indonesia","","296.598","","","","<VEUR, Paul W. van Der.>","","<20130440>"
"Tafsir al-Azhar Juz I","Text","","","Pustaka Panjimas","1982","","","2x1 ham","Indonesia","Jakarta","2x1","","","","<HAMKA>","","<20150176>"
"Penembak Misterius","Text","Cet. 5","","Galang Press","2007","","","813 AJI","Indonesia","","813","","","","<AJIDARMA, Seno Gumira.>","","<20150264>"
"Mengenali & Memberantas Korupsi","Text","","","KPK","","","","351 MAH","Indonesia","","351","","images_(46).jpg","","<MAHEKA, Arya.>","","<20110808>"
"Pixar; kisah Heroik Steve Jobs","Text","","","","","","","650.1 SUS","Indonesia","","650.1","","images_(21).jpg","","<SUSRINI, Ni Ketut.>","","<20110034>"
"33 Kunci Menguak The Lost Symbol","Text","","","","","","","813 BEY","Indonesia","","813","","","","<BEYER, Thomas R. Jr.>","","<20120146>"
"Masa Depan Tuhan","Text","","","","","","","211 ARM","Indonesia","","211","","","","<ARMSTRONG, Karen.>","","<20110319><20150099>"
"Tawhid and Science","Text","","","","","","","2X3.1 BAK","English","","2X3.1","","","","<BAKAR, Osman.>","","<20110635>"
"Asa, Malaikat Mungilku","Text","","","","","","","813 SYA","Indonesia","","813","","books.jpg","","<SYAHBAN, Astuti J.>","","<20120108>"
"Iman Semesta; Merancang Piramida Keyakinan","Text","","","","","","","2X3.1 YAZ","Indonesia","","2X3.1","","","","<YAZDI, MTM.>","","<20050332>"
"The HoBBit","Text","cet.8","","","2013","","","823 TOL","Indonesia","","823","","","","<TOLKIEN, J.R.R.>","","<20150018>"
"Revolusi Cara Belajar; Bagian II Sekolah Masa Depan","Text","","","","","","","153.15 DRY","Indonesia","","153.15","","images_(41).jpg","","<DRYDEN, Gordon.>","","<20090813>"
"The Mysteri of Historical Jesus; Sang Mesia Menurut al-Quran, Alkitab, dan Sumber-sumber Sejarah","Text","Cet. 1","","Mizan","2012","","","232.908 FAT h","Indonesia","","232.908","","","","<FATOOHI, Louay.><LIPUTO, Yuliani.>","","<20120422><20130298>"
"Keluar dari Kemelut Pendidikan Nasional","Text","Cet. 1","","Intermasa","1997","","","370.2 RAH","Indonesia","","370.2","","","","<RAHARDJO, M. Dawam.>","","<20150312>"
"Sketsa-sketsa Media Massa","Text","","","Bentang","","","","070.1 SIR","Indonesia","","070.1","","images_(31).jpg","","<SIREGAR, Ashadi.>","","<20080181>"
"Codex; Konspirasi Jahat di Atas Meja makan Kita","Text","Cet. 1","","Salsabila","2009","","","813 RID c","Indonesia","Jakarta Timur","813","","","","<RIDYASMARA, Rizki.>","","<20130311>"
"Pelembut Hati","Text","Cet. 1","","Robbani  Press","2003","","","2X5.1 RAS p","Indonesia","Jakarta","2X5.1","","","","<RASYID, Muhammad Ahmad ar.>","<Akhlak>","<20140640>"
"Meledakkan IESQ dengan Langkah Takwa & Tawakal","Text","Cet. 1","","Zikrul Hakim","2005","","","2X5.1 ABD m","Indonesia","Jakarta","2X5.1","","","","<ABDULLAH, Mas Udik.>","<Akhlak>","<20050130>"
"Seribu Cerita Berjuta Makna darimu Uje","Text","Cet. 1","","Kamea Pustaka","2013","","","922.97 HAB s","Indonesia","Yogyakarta","922.97","","","","<HABIBAH, M.>","<Biografi - Tokoh Agama Islam>","<20130177>"
"The Stories of Sahaba","Text","","","Malik Bros","","","","2X9.14 ZAK s","English","Saharanpur","2X9.14","","","","<ZAKARIA, Maulana Muhammad.><ARSHAD>","<Sahabat Nabi Muhammad SAW>","<20091176>"
"Cerita 25 Nabi & Rasul untuk Anak-anak","Text","Cet. 5","","DAR! Mizan","2008","","","2X3.46 YUD c","Indonesia","Bandung","2X3.46","","","","<YUDHO, P. Kak.>","<Kisah Nabi>","<20120126>"
"Menikmati Demokrasi; Strategi Dakwah Meraih Kemenangan","Text","","","Pustaka Saksi","2002","","","2X7.2 MAT m","Indonesia","Jakarta","2X7.2","","","","<MATTA, M. Anis.>","<Dakwah>","<20110765>"
"Kepribadian Dai","Text","","","Pustaka Tarbiatuna","2005","","","2X7.21 PRA k","Indonesia","Jakarta","2X7.21","","","","<PRAYITNO, Irwan.>","<Dakwah - Dai>","<20120290>"
